"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Rakib Kamal","","Verified Purchase","Style: 10mg | Size: 140 Count (Pack of 1)","B08666GMWG","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B08666GMWG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 03, 2021","United States ","You will sleep well but you will also feel extra groggy in the morning... because you want to sleep more. I would take these with caution because you can end up super tired the next day.","","Ultra Sleep","1","https://www.amazon.com/gp/profile/amzn1.account.AF7S7U4Z3MRS7TFV2AIQPFATSVXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=79&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R3UYPWTC31WZE4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Amazon Customer","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2.0","May 08, 2022","United States ","I usually love these gummies and the taste is always great...except for the newest bottle. They taste awful and just not the same. They are not expired so not sure what is going on?","","The taste is different!","2","https://www.amazon.com/gp/profile/amzn1.account.AFJ2S2DMSE2NPT7BCW2DMA3Q7CYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=81&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R500P0NUR7QHA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Fashionably Bri","","Verified Purchase","Style: 10mg | Size: 140 Count (Pack of 1)","B08666GMWG","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B08666GMWG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2.0","January 01, 2023","United States ","I bought these a couple months ago and they were so good, tasted like a regular gummy. I reordered but this time the taste is just.. off. Tastes like chemicals and has an unpleasant aftertaste. Not sure if they changed the formula or if I just got a bad batch.","","Flavor is different than before","1","https://www.amazon.com/gp/profile/amzn1.account.AH4XQ2BS6JRXZWTFRZWYJI6QVFOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=35&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R1G68B0599K4XA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","LA Shopper","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","June 22, 2022","United States ","Although the flavor was good, it didn’t really help me sleep through the night like I was hoping it would.","","Not so effective for me","","https://www.amazon.com/gp/profile/amzn1.account.AG5WTQRQYBBCDWQ34SUUDRQF6Q2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=52&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R2CR4C27V7OL0D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Maisha Ahmed","","Verified Purchase","Style: 5mg | Size: 90 Count (Pack of 1)","B079TD92GS","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD92GS/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","June 24, 2020","United States","No gelatin! I got to sleep earlier than I usually do when I took these. Have typical sleep aid side affects","","👍🏽","","https://www.amazon.com/gp/profile/amzn1.account.AHHYCVWS3JINP5D3Q7FIAYXCR6BQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=85&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R4P8NT1IGF2LJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Dgrobbins","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","April 03, 2020","United States","Same thing I've been getting from Walmart and never had to leave the house","","Awesome","","https://www.amazon.com/gp/profile/amzn1.account.AHWFY6ZUMFKZENLQCLKAL3ESPW6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=143&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/RG214OZH1C7QQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","FamilyAmazon x4","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","May 19, 2020","United States","Really like these gummies for my son. He takes one or sometimes two about hour before bedtime and is able to fall and stay asleep through the night. My son is one that doesn’t sleep easily and before these gummies bedtime was a nightmare!! And it continued through the entire night!!! We were exhausted and he was exhausted and it was begging to effect our awake times and his ability to focus in school. These gummies were a complete life saver for our family!!! Thank you!!!","","They REALLY work!!!","","https://www.amazon.com/gp/profile/amzn1.account.AERCTL3U4JNEZHPM6UPJGXY7DIMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=65&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R2UZYUGIHVDESC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Jo","","Verified Purchase","Style: 5mg | Size: 90 Count (Pack of 1)","B079TD92GS","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD92GS/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","December 20, 2020","United States ","What I like is YOU control how much works for you. One gummy works for me!","","Works very well!","","https://www.amazon.com/gp/profile/amzn1.account.AFONVLP5ZBOYC3I7PB57QLXGPQIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=102&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/RXPPKO247YRXS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Conservative Review","","Verified Purchase","Style: 10mg | Size: 140 Count (Pack of 1)","B08666GMWG","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B08666GMWG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","September 09, 2022","United States","Works great, good flavor","","Very Good Sleep Aid","","https://www.amazon.com/gp/profile/amzn1.account.AGBT2UN7THJQY7GF6NXW2QPVQE2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=270&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R3BQF2JAH6BFQK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Ed Coleman","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","December 16, 2019","United States","Great price","","Good product","","https://www.amazon.com/gp/profile/amzn1.account.AEXVSFI4GPX3DTQAI525K2LDBUDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=196&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/RX5L7LK24QTRK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Anthony Elizondo","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","February 28, 2019","United States ","Works very well","","Very good","","https://www.amazon.com/gp/profile/amzn1.account.AHVUEYUDOLDI3ZGAWT7YMHPTZSUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=211&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R2U8GSFA0D2VLW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Bernadette M.","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","April 20, 2019","United States","Love them and taste","","Great","","https://www.amazon.com/gp/profile/amzn1.account.AHDFTRDTQJIWP2LSX6MPKVY2FVSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=207&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/RMLC6FFL35IPR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Agnes L. Mol","","Verified Purchase","Style: 5mg | Size: 90 Count (Pack of 1)","B079TD92GS","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD92GS/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","November 05, 2019","United States","For sleep","","Sleep at ease, awake at ease.","","https://www.amazon.com/gp/profile/amzn1.account.AGKV6UOIDMAOIWLRJDRGIBLVY6CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=201&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R2LYATY036S0Y9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Leo","","Verified Purchase","Style: 10mg | Size: 140 Count (Pack of 1)","B08666GMWG","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B08666GMWG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","August 10, 2022","United States ","The best brand for my family, tastes good and work great.","","Works","","https://www.amazon.com/gp/profile/amzn1.account.AHWVUMVC4SZE3XPEUKEO2DRLAMIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=35&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R1LUPGNILDSS2J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Priscila","","Verified Purchase","Style: 10mg | Size: 140 Count (Pack of 1)","B08666GMWG","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B08666GMWG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","December 09, 2022","United States","Great","","Great","","https://www.amazon.com/gp/profile/amzn1.account.AGURFVDBEEOYMRT2JXPZGUKR4HXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=10&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R2BNI7EG7Y3708/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Anonymous","","Verified Purchase","Style: 10mg | Size: 140 Count (Pack of 1)","B08666GMWG","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B08666GMWG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","April 24, 2022","United States","Delicious and works well","","Delicious and works well","","https://www.amazon.com/gp/profile/amzn1.account.AEDNJHOL3EO6YXBXWKBNRZKZTYSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=57&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R3P249SE5RCUCP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Beatriz","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","October 29, 2020","United States","Excelente","","Buenísimo","","https://www.amazon.com/gp/profile/amzn1.account.AE3VORDWBCHAVT32ATAFNIMQHO2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=263&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R1ADYVZ9JD0QZW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Katrina","","","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","September 09, 2019","United States ","I picked this product up at target desperate to find something to help me sleep. I absolutely hated these gummies at first. The taste wasn't very good and they were more solid and harder to chew than my other gummy vitamins. As much as I didn't like them, they worked! So I decided to to stick it out for a couple more weeks. Now I'm super excited to go to bed so I can eat my gummies. I've found that I actually prefer these gummy vitamins over the other ones I've tried. So much so, I'm going to switch the other vitamins I'm currently taking for other ones by Natrol.","","Wasn't initially thrilled, now I can't get enough.","","https://www.amazon.com/gp/profile/amzn1.account.AFC6CNRQKBHRG7TIQ3G7N7PC2QDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=235&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R1LXU34TVRZ65R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Redpatch","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","August 28, 2018","United States ","My husband started me on these melatonin gummies. And they WORK. I have been taking a prescription sleep aid for 6 years. I started using this product and haven’t had to use my Rx in 3 weeks!","","It works for me!","","https://www.amazon.com/gp/profile/amzn1.account.AFMYYT6YUQ34R6UL6Y3XXTWTO4FA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=138&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R3K9KSV8Y6I2LY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Martha J.","","","Style: 10mg | Size: 140 Count (Pack of 1)","B08666GMWG","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B08666GMWG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","October 26, 2020","United States ","I love this natural sleep aid and have recommended it to many friends and family...with very positive results. I never go to sleep without it!","","Don't go to sleep without this!","","https://www.amazon.com/gp/profile/amzn1.account.AENVM32M5RV32WXHEFK4J67OEE7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=236&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R5KBOV4PZKCN9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","JAP73","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","August 16, 2019","United States ","These are my favorite gummies. Tastes very good. I think I take these anymore out of habit as I have been using melatonin for 20+ years now.","","These are my favorite","","https://www.amazon.com/gp/profile/amzn1.account.AF6LIBXAQPNHFWCPKN3Y3I3EXL7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=131&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/RZM8OCNGW7DZI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","kendallmom","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","December 30, 2019","United States","Wasn’t the most effective melatonin brand I’ve tried. Rexall brand sleep gummies are $4 for 60 of them and they work much better.","","Not the one I will choose again...","","https://www.amazon.com/gp/profile/amzn1.account.AFT4D67PJGOYH6SOZAEAUSTRVWBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=155&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/RXXFJM6MFM5QS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Adrienne","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","April 23, 2020","United States","One of the bottles tastes and smells so bad like gasoline has been poured over them, they also double their prices during the COVID19 time period.","","I have reached out to this company twice with no reply","1","https://www.amazon.com/gp/profile/amzn1.account.AFN7ZPQMLTE2BVOWHZF6VLASCYMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=225&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R20X3KA3EKON79/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
